WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
197,,294761,,50.707666,-113.625388,5,24,SW,20,27,4,,,,5-24-020-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
198,,,,52.491476,-112.955614,13,34,NW,40,21,4,,,,13-34-040-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
199,,,,52.520395,-112.979556,12,9,NW,41,21,4,,,,12-09-041-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
200,,,,52.525374,-112.901981,5,13,SW,41,21,4,,,,5-13-041-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
204,,296725,,51.990016,-113.430849,5,7,SW,35,24,4,,,,5-07-035-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
205,,296774,,52.284733,-113.570196,11,19,NW,38,25,4,,,,11-19-038-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
206,,296775,,52.284733,-113.570196,11,19,NW,38,25,4,,,,11-19-038-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
207,,296819,,52.516166,-112.849777,11,8,NW,41,20,4,,,,11-08-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
208,,296840,,52.580166,-113.580883,1,6,SE,42,25,4,,,,1-06-042-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
209,,297322,,52.532315,-112.976357,13,16,NW,41,21,4,,,,13-16-041-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
210,,297952,,52.543234,-112.277083,13,20,NW,41,16,4,,,,13-20-041-16-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
211,,298017,,53.061979,-113.487464,4,20,SW,47,24,4,,,,4-20-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
212,,298443,,51.816734,-113.87736,12,11,NW,33,28,4,,,,12-11-033-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
213,,298531,,52.018574,-113.258496,6,20,SW,35,23,4,,,,6-20-035-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
214,,298534,,52.099059,-113.075575,13,15,NW,36,22,4,,,,13-15-036-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
215,,298594,,52.269999,-113.549033,12,17,NW,38,25,4,,,,12-17-038-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
216,,298644,,52.464903,-113.210349,3,26,SW,40,23,4,,,,3-26-040-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
217,,298645,,52.474859,-113.292083,16,30,NE,40,23,4,,,,16-30-040-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
218,,298660,,52.561644,-112.81776,16,28,NE,41,20,4,,,,16-28-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
220,,40025,,52.3667,-113.253233,7,21,SE,39,23,4,,,,7-21-039-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
221,,40086,,52.57873,-112.833668,13,33,NW,41,20,4,,,,13-33-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
222,,40090,,52.529388,-112.908048,12,13,NW,41,21,4,,,,12-13-041-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
223,,,,53.01875,-112.470466,1,6,SE,47,17,4,,,,1-06-047-17-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
224,,,,51.783746,-113.991098,4,36,SW,32,29,4,,,,4-36-032-29-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
225,,,,51.784783,-113.995633,5,36,SW,32,29,4,,,,5-36-032-29-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
226,,,,52.634101,-111.462353,13,24,NW,42,11,4,,,,13-24-042-11-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
228,,,,52.030505,-112.982574,8,30,SE,35,21,4,,,,8-30-035-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
229,,,,51.400657,-113.200654,,17,NE,28,23,4,,,in white barn 15m North of house,NE-17-028-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
230,,167640,,51.849782,-113.640373,,21,NW,33,26,4,1956,,north side of house,NW-21-033-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
231,,285268,,51.848789,-113.640141,,21,NW,33,26,4,1996,,east of house,NW-21-033-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
232,,1475683,,51.05451,-113.283263,,22,SW,24,24,4,2006,,1/4 mile south of office,SW-22-024-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
233,,,,51.05976,-113.268607,,22,NE,24,24,4,1998,,"N side of feed lot, W of red shed",NE-22-024-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
234,,,,52.668424,-113.318308,,6,SE,43,23,4,,,,SE-06-043-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
235,,275874,,52.708605,-113.408601,,15,NW,43,24,4,1986,,,NW-15-043-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
236,,286264,,50.981179,-113.612441,,30,SE,23,26,4,1996,,15 m East of house,SE-30-023-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
237,,97221,,52.336003,-113.273714,,8,SE,39,23,4,1987,,South East side of House,SE-08-039-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
238,,1020457,,50.908603,-113.609597,,36,SE,22,27,4,2000,,Approx. 15 m NW of pumphouse,SE-36-022-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
239,,112491,,51.108286,-113.018268,,4,NW,25,22,4,1985,,south well,NW-04-025-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
240,,112499,,51.112087,-113.05098,,8,SW,25,22,4,1988,,North of house,SW-08-025-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
241,,112119,,50.988348,-113.269069,,27,NE,23,24,4,1987,,approx. 275 ft NW of house,NE-27-023-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
242,,263330,,52.142972,-113.705765,,6,SE,37,26,4,,,10 m west of house,SE-06-037-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
243,,1475544,,51.317772,-113.474998,,20,SE,27,25,4,2003,,Inside fenced enclosure in field,SE-20-027-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
244,,241311,,50.939022,-113.352802,,7,SW,23,24,4,1994,,Approx. 15 m south of house,SW-07-023-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
245,,286265,,50.994387,-113.584764,,33,SW,23,26,4,1996,,NE corner of shop,SW-33-023-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
246,,,,52.604955,-111.426388,10,7,NE,42,10,4,,,,10-07-042-10-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
247,,,,52.069555,-113.287611,13,6,NW,36,23,4,,,,13-06-036-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
248,,,,51.761769,-113.979284,10,24,NE,32,29,4,,,,10-24-032-29-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
249,,,,50.357214,-113.61569,4,23,SW,16,27,4,,,,4-23-016-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
250,,,,52.618047,-112.870654,10,18,NE,42,20,4,,,,10-18-042-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
251,,,,51.777853,-113.975954,16,25,NE,32,29,4,,,,16-25-032-29-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
252,,,,51.78149,-113.867537,3,35,SW,32,28,4,,,,3-35-032-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
253,,,,51.720249,-113.947183,13,5,NW,32,28,4,,,,13-05-032-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
254,,,,51.720866,-113.9458,13,5,NW,32,28,4,,,,13-05-032-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
255,,,,53.014305,-113.601444,11,32,NW,46,25,4,,,,11-32-046-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
256,,,,53.014231,-113.601879,11,32,NW,46,25,4,,,,11-32-046-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
257,,,,52.405425,-113.20346,2,2,SE,40,23,4,,,,2-02-040-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
258,,,,52.408604,-113.213661,6,2,SW,40,23,4,,,,6-02-040-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
259,,,,53.0036,-113.584449,1,32,SE,46,25,4,,,,1-32-046-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
260,,,,53.006949,-113.588416,1,32,SE,46,25,4,,,,1-32-046-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
261,,,,53.006083,-113.5867,1,32,SE,46,25,4,,,,1-32-046-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
262,,,,55.3602,-118.126916,4,32,SW,73,1,6,,,,4-32-073-01-W6,,metres,2011-10-20 10:38:47.710000000,CONVERSION
263,,,,55.387333,-117.9767,16,6,NE,74,26,5,,,,16-06-074-26-W5,,metres,2011-10-20 10:38:47.710000000,CONVERSION
264,,,,52.051661,-113.274564,10,31,NE,35,23,4,,,,10-31-035-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
265,,,,51.5581,-113.394649,14,12,NW,30,25,4,,,,14-12-030-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
267,,,,52.098826,-113.096509,13,16,NW,36,22,4,,,,13-16-036-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
268,,,,51.812683,-113.872987,4,11,SW,33,28,4,,,,4-11-033-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
269,,,,52.0054,-113.289633,12,18,NW,35,23,4,,,,12-18-035-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
270,,,,52.226443,-112.911724,9,34,NE,37,21,4,,,,9-34-037-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
272,,,,53.911789,-112.454829,5,10,SW,57,17,4,,,,5-10-057-17-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
273,,,,53.907389,-112.45281,4,10,SW,57,17,4,,,,4-10-057-17-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
274,,,,53.907629,-112.45452,4,10,SW,57,17,4,,,,4-10-057-17-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
279,,,,53.079633,-113.506726,4,30,SW,47,24,4,,,,4-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
280,,,,51.887205,-113.385267,8,6,SE,34,24,4,,,,8-06-034-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
282,,,,53.084863,-113.490449,9,30,NE,47,24,4,,,,9-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
283,,,,53.084046,-113.507349,12,30,NW,47,24,4,,,,12-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
284,,,,53.084046,-113.507682,12,30,NW,47,24,4,,,,12-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
286,,,,52.724645,-113.154998,15,20,NE,43,22,4,,,,15-20-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
287,,,,52.725979,-113.156848,15,20,NE,43,22,4,,,,15-20-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
288,,,,53.085462,-113.505503,11,30,NW,47,24,4,,,,11-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
289,,,,53.077002,-113.510173,4,30,SW,47,24,4,,,,4-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
290,,,,52.700313,-113.095697,4,14,SW,43,22,4,,,,4-14-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
291,,,,53.079749,-113.494509,1,30,SE,47,24,4,,,,1-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
292,,,,53.079822,-113.492972,8,30,SE,47,24,4,,,,8-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
293,,,,53.077007,-113.526559,3,25,SW,47,25,4,,,,3-25-047-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
294,,,,53.079723,-113.506573,3,30,SW,47,24,4,,,,3-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
295,,,,53.104784,-113.502669,14,31,NW,47,24,4,,,,14-31-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
296,,,,52.70205,-113.103083,8,15,SE,43,22,4,,,,8-15-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
297,,,,53.081287,-113.492048,8,30,SE,47,24,4,,,,8-30-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
298,,,,53.078336,-113.461994,4,28,SW,47,24,4,,,,4-28-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
299,,,,53.087683,-113.462717,13,28,NW,47,24,4,,,,13-28-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
300,,,,52.451749,-112.915722,2,23,SE,40,21,4,,,,2-23-040-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
301,,,,52.451888,-112.915888,2,23,SE,40,21,4,,,,2-23-040-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
302,,,,53.087041,-113.470201,15,29,NE,47,24,4,,,,15-29-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
303,,,,53.075481,-113.459115,13,21,NW,47,24,4,,,,13-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
304,,,,53.07244,-113.457781,11,21,NW,47,24,4,,,,11-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
305,,,,52.120333,-113.003899,5,30,SW,36,21,4,,,,5-30-036-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
306,,,,53.075717,-113.452437,14,21,NW,47,24,4,,,,14-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
307,,,,53.075717,-113.452437,14,21,NW,47,24,4,,,,14-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
308,,,,53.072414,-113.470127,9,20,NE,47,24,4,,,,9-20-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
309,,,,53.065069,-113.461699,4,21,SW,47,24,4,,,,4-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
310,,,,53.05791,-113.494481,10,18,NE,47,24,4,,,,10-18-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
311,,,,52.712112,-113.122498,13,15,NW,43,22,4,,,,13-15-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
312,,,,53.057935,-113.482123,12,17,NW,47,24,4,,,,12-17-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
313,,,,53.07244,-113.457781,12,21,NW,47,24,4,,,,12-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
314,,,,52.37597,-113.99093,16,20,NE,39,28,4,,,,16-20-039-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
315,,,,52.698662,-113.08458,2,14,SE,43,22,4,,,,2-14-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
316,,,,52.699362,-113.084947,2,14,SE,43,22,4,,,,2-14-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
317,,,,53.071229,-113.454667,11,21,NW,47,24,4,,,,11-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
318,,,,51.534545,-113.168474,4,3,SW,30,23,4,,,,4-03-030-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
319,,,,52.536194,-113.047109,4,24,SW,41,22,4,,,,4-24-041-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
320,,,,52.465276,-113.192274,4,25,SW,40,23,4,,,,4-25-040-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
321,,,,52.565931,-113.192889,4,36,SW,41,23,4,,,,4-36-041-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
322,,,,53.072438,-113.457777,12,21,NW,47,24,4,,,,12-21-047-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
323,,,,52.402956,-114.883389,14,36,NW,39,7,5,,,,14-36-039-07-W5,,metres,2011-10-20 10:38:47.710000000,CONVERSION
324,,,,52.402937,-114.871416,15,36,NE,39,7,5,,,,15-36-039-07-W5,,metres,2011-10-20 10:38:47.710000000,CONVERSION
325,,,,52.690351,-113.082503,7,11,SE,43,22,4,,,,7-11-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
326,,,,52.786023,-111.648598,4,14,SW,44,12,4,,,,4-14-044-12-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
327,,,,52.6125,-112.973327,4,16,SW,42,21,4,,,,4-16-042-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
329,,,,52.883457,-112.47738,9,13,NE,45,18,4,,,,9-13-045-18-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
330,,,,51.780265,-113.664633,4,32,SW,32,26,4,,,,4-32-032-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
331,,,,51.702716,-113.508083,10,32,NE,31,25,4,,,,10-32-031-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
332,,,,51.736966,-113.582366,2,14,SE,32,26,4,,,,2-14-032-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
333,,,,52.524612,-112.872402,3,18,SW,41,20,4,,,,3-18-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
334,,,,52.525096,-112.872835,3,18,SW,41,20,4,,,,3-18-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
335,,,,52.524612,-112.872302,3,18,SW,41,20,4,,,,3-18-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
336,,,,52.524984,-112.871806,3,18,SW,41,20,4,,,,3-18-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
337,,,,52.525279,-112.873202,3,18,SW,41,20,4,,,,3-18-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
338,,,,52.524412,-112.871785,3,18,SW,41,20,4,,,,3-18-041-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
339,,,,51.743816,-113.597399,9,15,NE,32,26,4,,,,9-15-032-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
340,,,,52.281919,-115.120322,5,20,SW,38,8,5,,,,5-20-038-08-W5,,metres,2011-10-20 10:38:47.710000000,CONVERSION
341,,,,50.51686,-113.251469,4,16,SW,18,24,4,,,,4-16-018-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
342,,,,50.516977,-113.252219,4,16,SW,18,24,4,,,,4-16-018-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
343,,,,52.592844,-113.052127,16,2,NE,42,22,4,,,,16-02-042-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
344,,,,50.703672,-113.697372,4,21,SW,20,27,4,,,,4-21-020-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
345,,,,52.537927,-113.100811,1,21,SE,41,22,4,,,,1-21-041-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
346,,,,51.707533,-113.642916,1,5,SE,32,26,4,,,,1-05-032-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
347,,,,50.398166,-113.751722,3,2,SW,17,28,4,,,,3-02-017-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
348,,,,51.780265,-113.664633,4,32,SW,32,26,4,,,,4-32-032-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
349,,,,51.492494,-110.128133,7,19,SE,29,1,4,,,,7-19-029-01-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
350,,,,51.589666,-113.074483,13,20,NW,30,22,4,,,,13-20-030-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
351,,,,51.575799,-113.074299,13,17,NW,30,22,4,,,,13-17-030-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
352,,,,52.523395,-112.98999,2,17,SE,41,21,4,,,,2-17-041-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
353,,,,52.206422,-113.697918,8,30,SE,37,26,4,,,,8-30-037-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
354,,,,51.784216,-113.47585,5,34,SW,32,25,4,,,,5-34-032-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
355,,,,52.517804,-112.961793,10,9,NE,41,21,4,,,,10-09-041-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
356,,,,52.325941,-113.268792,9,5,NE,39,23,4,,,,9-05-039-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
357,,,,53.670033,-115.036566,16,13,NE,54,8,5,,,,16-13-054-08-W5,,metres,2011-10-20 10:38:47.710000000,CONVERSION
358,,,,51.703599,-113.553383,16,36,NE,31,26,4,,,,16-36-031-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
359,,,,51.704,-113.552799,16,36,NE,31,26,4,,,,16-36-031-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
360,,,,51.792129,-113.551122,16,36,NE,32,26,4,,,,16-36-032-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
361,,,,52.721083,-113.120866,12,22,NW,43,22,4,,,,12-22-043-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
362,,,,52.49016,-113.253616,15,33,NE,40,23,4,,,,15-33-040-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
363,,,,51.562981,-113.375388,4,18,SW,30,24,4,,,,4-18-030-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
364,,,,50.779624,-113.704016,1,17,SE,21,27,4,,,,1-17-021-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
365,,,,51.570666,-113.358083,9,18,NE,30,24,4,,,,9-18-030-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
366,,,,52.479487,-113.079546,1,34,SE,40,22,4,,,,1-34-040-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
367,,,,50.691249,-113.522611,2,15,SE,20,26,4,,,,2-15-020-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
368,,,,50.690001,-113.524311,2,15,SE,20,26,4,,,,2-15-020-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
369,,,,51.781016,-113.725133,2,35,SE,32,27,4,,,,2-35-032-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
370,,,,51.560749,-113.723533,14,10,NW,30,27,4,,,,14-10-030-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
371,,,,51.796099,-113.573416,1,2,SE,33,26,4,,,,1-02-033-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
372,,,,52.085077,-113.282851,3,18,SW,36,23,4,,,,3-18-036-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
373,,,,52.10091,-112.890818,1,23,SE,36,21,4,,,,1-23-036-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
375,,,,52.485549,-113.218,12,35,NW,40,23,4,,,,12-35-040-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
376,,,,52.603247,-112.821201,10,9,NE,42,20,4,,,,10-09-042-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
377,,,,53.01555,-112.457866,15,31,NE,46,17,4,,,,15-31-046-17-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
378,,,,53.017431,-112.469067,13,31,NW,46,17,4,,,,13-31-046-17-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
379,,,,52.495812,-111.234527,1,4,SE,41,9,4,,,,1-04-041-09-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
380,,,,52.072516,-113.26755,1,7,SE,36,23,4,,,,1-07-036-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
381,,,,52.78882,-113.154578,2,17,SE,44,22,4,,,,2-17-044-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
382,,,,52.575823,-111.450366,16,36,NE,41,11,4,,,,16-36-041-11-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
383,,,,53.020396,-112.466303,1,6,SE,47,17,4,,,,1-06-047-17-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
384,,142947,,52.648874,-112.937433,16,27,NE,42,21,4,,,,16-27-042-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
385,,142975,,52.582138,-113.067027,3,2,SW,42,22,4,,,,3-02-042-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
386,,143000,,52.595744,-113.036726,2,12,SE,42,22,4,,,,2-12-042-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
387,,143029,,52.609844,-113.134647,2,17,SE,42,22,4,,,,2-17-042-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
388,,135016,,51.528666,-113.364833,10,31,NE,29,24,4,,,,10-31-029-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
389,,135053,,51.561515,-113.354067,4,17,SW,30,24,4,,,,4-17-030-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
390,,135058,,51.572683,-113.373783,14,18,NW,30,24,4,,,,14-18-030-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
391,,135111,,51.563111,-113.403694,4,13,SW,30,25,4,,,,4-13-030-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
392,,135388,,51.797966,-113.585366,3,2,SW,33,26,4,,,,3-02-033-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
393,,,,51.887172,-113.385217,8,6,SE,34,24,4,,,,8-06-034-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
394,,135639,,51.883688,-113.432951,1,2,SE,34,25,4,,,,1-02-034-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
395,,135684,,51.939933,-113.477083,13,22,NW,34,25,4,,,,13-22-034-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
397,,136032,,51.982446,-113.429856,13,6,NW,35,24,4,,,,13-06-035-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
398,,136092,,51.974006,-113.45472,5,1,SW,35,25,4,,,,5-01-035-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
399,,,,51.048803,-113.66204,,14,NE,24,27,4,,,Southeast from house,NE-14-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
400,,,,51.048803,-113.66204,,14,NE,24,27,4,1958,,South house well,NE-14-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
401,,,,51.132138,-113.540747,,15,SE,25,26,4,2000,,South west from house,SE-15-025-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
402,,243740,,52.154619,-112.527675,,4,NW,37,18,4,1994,,10m North of the residence,NW-04-037-18-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
