WELL_OWNER_ID,WELL_ID,OWNER_POST_CODE,OWNER_COUNTRY,OWNER_PROVINCE,OWNER_CITY,OCCUPANT_POST_CODE,OCCUPANT_CITY,CREATE_TIMESTAMP
1187095,11357,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187097,809,T0M 1K0,Canada,Alberta,Lousana,,,2011-10-20 10:38:47.710000000
1187099,810,T7N 1N3,Canada,Alberta,Barrhead,,,2011-10-20 10:38:47.710000000
1187101,11649,T8B 1K2,Canada,Alberta,Sherwood Park,,,2011-10-20 10:38:47.710000000
1187103,811,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187105,8887,T1P 1K5,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187107,812,T1P 1K5,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187109,8546,T1P 1K5,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187111,813,T1P 1K5,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187113,814,T1P 1J6,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187115,11650,T1P 1K5,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187117,815,T1P 1J6,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187119,816,T0J 0Y0,Canada,Alberta,Drumheller,,,2011-10-20 10:38:47.710000000
1187121,817,T0J 0Y0,Canada,Alberta,Drumheller,,,2011-10-20 10:38:47.710000000
1187123,818,T1P 1J6,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187125,11651,T0J 0S0,Canada,Alberta,Cluny,,,2011-10-20 10:38:47.710000000
1187127,11652,T0J 0Y0,Canada,Alberta,Drumheller,,,2011-10-20 10:38:47.710000000
1187129,819,T1P 1K5,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187131,11653,T1P 1J6,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187133,820,T1P 1J6,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187135,821,T1P 1K5,Canada,Alberta,Strathmore,,,2011-10-20 10:38:47.710000000
1187137,822,T0J 2R0,Canada,Alberta,Rockyview,,,2011-10-20 10:38:47.710000000
1187139,11654,T0J 0M0,Canada,Alberta,Carseland,,,2011-10-20 10:38:47.710000000
1187141,9078,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187143,11655,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187145,11498,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187147,1662,T0M 2L0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187149,1663,T0M 2L0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187151,1664,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187153,1665,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187155,10304,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187157,11656,T0A 1A0,Canada,Alberta,Fort Assiniboine,,,2011-10-20 10:38:47.710000000
1187159,9079,T7N 1N3,Canada,Alberta,Barrhead,,,2011-10-20 10:38:47.710000000
1187161,1667,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187163,1668,T0M 2N0,Canada,Alberta,Three Hills,,,2011-10-20 10:38:47.710000000
1187165,1669,T0C 2L0,Canada,Alberta,Stettler,,,2011-10-20 10:38:47.710000000
1187167,1670,T0C 2L0,Canada,Alberta,Stettler,,,2011-10-20 10:38:47.710000000
1187169,11657,T0G 1A0,Canada,Alberta,Fort Assiniboine,,,2011-10-20 10:38:47.710000000
1187171,1671,T0J 2YO,Canada,Alberta,Rumsey,,,2011-10-20 10:38:47.710000000
1187173,8907,T0J 2Y0,Canada,Alberta,Rumsey,,,2011-10-20 10:38:47.710000000
1187175,11499,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187177,9080,T0M 0G0,Canada,Alberta,Beiseker,,,2011-10-20 10:38:47.710000000
1187179,10681,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187181,1672,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187183,1673,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187185,11658,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187187,1674,T0J 2Y0,Canada,Alberta,Rumsey,,,2011-10-20 10:38:47.710000000
1187189,1675,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187191,1677,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187193,1678,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187195,10303,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187197,11659,T0B 1J0,Canada,Alberta,Edberg,,,2011-10-20 10:38:47.710000000
1187199,1679,T0B 1J0,Canada,Alberta,Edberg,,,2011-10-20 10:38:47.710000000
1187201,1680,T0J 2Y0,Canada,Alberta,Rumsey,,,2011-10-20 10:38:47.710000000
1187203,1681,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187205,11660,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187207,9082,T0M 0G0,Canada,Alberta,Beiseker,,,2011-10-20 10:38:47.710000000
1187209,1682,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187211,1683,T0J 2B0,Canada,Alberta,Rosedale,,,2011-10-20 10:38:47.710000000
1187213,1684,T0J 2B0,Canada,Alberta,Rosedale,,,2011-10-20 10:38:47.710000000
1187215,1685,T0J 0Y0,Canada,Alberta,Drumheller,,,2011-10-20 10:38:47.710000000
1187217,11661,T0J 2Y2,Canada,Alberta,Rumsey,,,2011-10-20 10:38:47.710000000
1187219,1686,T0J 2Y0,Canada,Alberta,Rumsey,,,2011-10-20 10:38:47.710000000
1187221,1687,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187223,1688,T4L 2N2,Canada,Alberta,Lacombe,,,2011-10-20 10:38:47.710000000
1187227,6925,T7E 1T9,Canada,Alberta,Edson,,,2011-10-20 10:38:47.710000000
1187231,6926,T0C 2X0,Canada,Alberta,Winfield,,,2011-10-20 10:38:47.710000000
1187233,7124,T9N 2H2,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187237,6927,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187239,6928,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187241,7125,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187243,6929,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187247,6930,T0B 1H0,Canada,Alberta,Donalda,,,2011-10-20 10:38:47.710000000
1187249,6931,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187251,7126,T0M 0G0,Canada,Alberta,Beiseker,,,2011-10-20 10:38:47.710000000
1187253,6932,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187255,8323,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187257,7127,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187259,6933,T0A 1A0,Canada,Alberta,Elk Point,,,2011-10-20 10:38:47.710000000
1187261,6934,T0J 0G0,Canada,Alberta,Big Valley,,,2011-10-20 10:38:47.710000000
1187263,7128,T9N 2J5,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187267,6935,T4B 2M5,Canada,Alberta,Airdrie,,,2011-10-20 10:38:47.710000000
1187271,7129,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187277,7130,T9N 2G8,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187279,6936,T9N 2G8,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187281,8305,T0J 0G0,Canada,Alberta,Big Valley,,,2011-10-20 10:38:47.710000000
1187285,4137,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187287,7131,T9N 2H3,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187289,8324,T9N 2G3,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187291,6937,T9N 2G9,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187293,6938,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187295,8346,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187297,6939,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187299,4138,T0A 3P0,Canada,Alberta,Waskatenau,,,2011-10-20 10:38:47.710000000
1187301,6940,T0A 3P0,Canada,Alberta,Waskatenau,,,2011-10-20 10:38:47.710000000
1187303,7132,T0A 3P0,Canada,Alberta,Waskatenau,,,2011-10-20 10:38:47.710000000
1187305,7401,T0A 1A0,Canada,Alberta,Elk Point,,,2011-10-20 10:38:47.710000000
1187307,7402,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187309,7403,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187311,7133,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187313,7404,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187315,7405,T5E 5X6,Canada,Alberta,Edmonton,,,2011-10-20 10:38:47.710000000
1187317,8446,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187321,7134,T0M 1P0,Canada,Alberta,Olds,,,2011-10-20 10:38:47.710000000
1187325,7406,T0M 0W0,Canada,Alberta,Didsbury,,,2011-10-20 10:38:47.710000000
1187327,7407,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187329,7408,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187331,7409,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187333,7410,T4H 1T8,Canada,Alberta,Olds,,,2011-10-20 10:38:47.710000000
1187337,7411,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187339,7412,T4J 1J3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187341,7413,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187343,8479,T0M 0W0,Canada,Alberta,Didsbury,,,2011-10-20 10:38:47.710000000
1187347,7414,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187349,7415,T0B 3C0,Canada,Alberta,Mirror,,,2011-10-20 10:38:47.710000000
1187351,7416,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187353,7417,T0B 3C0,Canada,Alberta,Mirror,,,2011-10-20 10:38:47.710000000
1187355,7418,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187359,8587,T0B 1H0,Canada,Alberta,Donalda,,,2011-10-20 10:38:47.710000000
1187361,7419,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187363,7420,T0C 2P0,Canada,Alberta,Thorsby,,,2011-10-20 10:38:47.710000000
1187365,8480,T0M 0W0,Canada,Alberta,Didsbury,,,2011-10-20 10:38:47.710000000
1187367,7421,T4H 1P2,Canada,Alberta,Olds,,,2011-10-20 10:38:47.710000000
1187371,7422,T0C 2P0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187373,5113,T0M 0X0,Canada,Alberta,Eckville,,,2011-10-20 10:38:47.710000000
1187375,9658,T2Y 0C1,Canada,Alberta,Calgary,,,2011-10-20 10:38:47.710000000
1187377,5114,T0J 0W0,Canada,Alberta,Delia,,,2011-10-20 10:38:47.710000000
1187381,5116,T0L 0T0,Canada,Alberta,Claresholm,,,2011-10-20 10:38:47.710000000
1187383,5117,T0L 0T0,Canada,Alberta,Claresholm,,,2011-10-20 10:38:47.710000000
1187391,5121,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187393,5122,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187395,5162,T0A 1A0,Canada,Alberta,Elk Point,,,2011-10-20 10:38:47.710000000
1187397,9659,T0A 1A0,Canada,Alberta,Elk Point,,,2011-10-20 10:38:47.710000000
1187399,4140,T9M 1P3,Canada,Alberta,Cold Lake,,,2011-10-20 10:38:47.710000000
1187401,5123,T0L 0T0,Canada,Alberta,Claresholm,,,2011-10-20 10:38:47.710000000
1187405,5125,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187407,5163,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187411,5127,T0L 0T0,Canada,Alberta,Claresholm,,,2011-10-20 10:38:47.710000000
1187413,5165,T9M 1P3,Canada,Alberta,Cold Lake,,,2011-10-20 10:38:47.710000000
1187415,4141,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187417,5128,T0M 2B0,Canada,Alberta,Torrington,,,2011-10-20 10:38:47.710000000
1187423,3960,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187425,3961,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187427,3962,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187429,3963,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187431,8562,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187433,3964,T0B 1H0,Canada,Alberta,Donalda,,,2011-10-20 10:38:47.710000000
1187437,3966,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187439,5027,T0M 2A0,Canada,Alberta,Three Hills,,,2011-10-20 10:38:47.710000000
1187441,3967,T0M 2B0,Canada,Alberta,Torrington,,,2011-10-20 10:38:47.710000000
1187443,3968,T4J 1R3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187445,7861,T0M 0V0,Canada,Alberta,Delburne,,,2011-10-20 10:38:47.710000000
1187447,3969,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187451,3971,T0M 2B0,Canada,Alberta,Torrington,,,2011-10-20 10:38:47.710000000
1187453,3972,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187455,5029,T4H 1T8,Canada,Alberta,Olds,,,2011-10-20 10:38:47.710000000
1187457,3973,T0M 0N0,Canada,Alberta,Carstairs,,,2011-10-20 10:38:47.710000000
1187459,3974,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187461,3975,T0M 0V0,Canada,Alberta,Delburne,,,2011-10-20 10:38:47.710000000
1187465,7862,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187467,5030,T4N 5E2,Canada,Alberta,Red Deer,,,2011-10-20 10:38:47.710000000
1187469,8580,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187473,3978,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187475,3979,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187483,3981,T4J 1R1,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187485,3982,T0M 1K0,Canada,Alberta,Lousana,,,2011-10-20 10:38:47.710000000
1187487,8607,T9A 1W9,Canada,Alberta,Wetaskiwin,,,2011-10-20 10:38:47.710000000
1187489,10878,T9A 1X1,Canada,Alberta,Wetaskiwin,,,2011-10-20 10:38:47.710000000
1187491,4061,T9A 1X1,Canada,Alberta,Wetaskiwin,,,2011-10-20 10:38:47.710000000
1187495,9254,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187497,4113,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187499,5023,T0B 1M0,Canada,Alberta,Ferintosh,,,2011-10-20 10:38:47.710000000
1187505,4116,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187511,4117,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187513,5025,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187515,4118,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187517,4119,T4L 1W9,Canada,Alberta,Lacombe,,,2011-10-20 10:38:47.710000000
1187519,4120,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187521,4121,T0C 3C0,Canada,Alberta,Mirror,,,2011-10-20 10:38:47.710000000
1187523,4006,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187525,9255,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187529,4122,T0B 3C0,Canada,Alberta,Mirror,,,2011-10-20 10:38:47.710000000
1187531,7457,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187533,3902,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187535,3903,T0M 0S0,Canada,Alberta,Crossfield,,,2011-10-20 10:38:47.710000000
1187537,3904,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187539,7458,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187541,3905,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187543,3906,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187547,3907,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187553,8275,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187559,5480,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187561,5481,T4J 1R3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187563,7614,T4J 1R3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187565,5482,T4J 1R3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187567,5483,T4J 1R2,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187569,5484,T4J 1R3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187571,5485,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187573,5486,T4J 1R3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187575,5487,T4J 1R2,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187577,5488,T4J 1R1,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187579,5489,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187581,7615,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187585,5013,T4P 2R5,Canada,Alberta,Red Deer,,,2011-10-20 10:38:47.710000000
1187587,5491,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187595,5495,T4R 2E5,Canada,Alberta,Red Deer,,,2011-10-20 10:38:47.710000000
1187597,5015,T0M 1Y0,Canada,Alberta,Swalwell,,,2011-10-20 10:38:47.710000000
1187599,5496,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187601,5497,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187605,5498,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187607,5017,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187609,8429,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187611,7616,T0B 1G0,Canada,Alberta,Dewberry,,,2011-10-20 10:38:47.710000000
1187615,5499,T0M 1J0,Canada,Alberta,Linden,,,2011-10-20 10:38:47.710000000
1187617,5018,T0M 1J0,Canada,Alberta,Linden,,,2011-10-20 10:38:47.710000000
1187619,8449,T0M 1J0,Canada,Alberta,Linden,,,2011-10-20 10:38:47.710000000
1187621,5500,T0M 1J0,Canada,Alberta,Linden,,,2011-10-20 10:38:47.710000000
1187627,4056,,,,,,,2011-10-20 10:38:47.710000000
1187629,4057,T0M 1K0,Canada,Alberta,Lousana,,,2011-10-20 10:38:47.710000000
1187631,4058,,,,,,,2011-10-20 10:38:47.710000000
1187633,5501,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187637,5502,T0M 1J0,Canada,Alberta,Linden,,,2011-10-20 10:38:47.710000000
1187639,5503,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187643,5504,T0M 1J0,Canada,Alberta,Linden,,,2011-10-20 10:38:47.710000000
1187647,5505,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187653,6010,T4J 1E6,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187655,6011,T3K 1A8,Canada,Alberta,Calgary,,,2011-10-20 10:38:47.710000000
1187657,6012,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187659,6013,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187663,6015,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187667,6016,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187669,7880,T0B 3C0,Canada,Alberta,Mirror,,,2011-10-20 10:38:47.710000000
1187671,6017,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187673,6018,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187675,6019,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187677,6020,T9N 2H3,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187679,8565,T9A 1W9,Canada,Alberta,Wetaskiwin,,,2011-10-20 10:38:47.710000000
1187681,6021,T4E 1E2,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187685,6022,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187687,6023,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187697,6024,T0A 1X0,Canada,Alberta,Heinsburg,,,2011-10-20 10:38:47
1187699,8304,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187701,6025,T0A 0B0,Canada,Alberta,Ardmore,,,2011-10-20 10:38:47.710000000
1187703,6026,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187705,5012,T0M 0L0,Canada,Alberta,Carbon,,,2011-10-20 10:38:47.710000000
1187707,6027,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187709,5035,T9N 2G8,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187711,6028,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187715,6029,T0M 2C0,Canada,Alberta,Trochu,,,2011-10-20 10:38:47.710000000
1187717,7881,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187723,6030,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187725,6031,T0M 0L0,Canada,Alberta,Carbon,,,2011-10-20 10:38:47.710000000
1187727,6032,T4H 1X7,Canada,Alberta,Olds,,,2011-10-20 10:38:47.710000000
1187729,6033,T0M 1R0,Canada,Alberta,Penhold,,,2011-10-20 10:38:47.710000000
1187731,6034,T0M 0Y0,Canada,Alberta,Elnora,,,2011-10-20 10:38:47.710000000
1187733,6035,T4J 1B3,Canada,Alberta,Ponoka,,,2011-10-20 10:38:47.710000000
1187735,6156,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187737,11149,T0R 1H0,Canada,Alberta,Donalda,,,2011-10-20 10:38:47.710000000
1187739,6157,T0C 0Y0,Canada,Alberta,Clive,,,2011-10-20 10:38:47.710000000
1187741,6158,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187743,5034,T0C 1G0,Canada,Alberta,Erskine,,,2011-10-20 10:38:47.710000000
1187745,4007,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187751,6159,T0M 0L0,Canada,Alberta,Carbon,,,2011-10-20 10:38:47.710000000
1187753,7897,T0M 0L0,Canada,Alberta,Carbon,,,2011-10-20 10:38:47.710000000
1187755,6160,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187757,5036,T0A 1X0,Canada,Alberta,Heinsburg,,,2011-10-20 10:38:47
1187759,6161,T0B 1M0,Canada,Alberta,Ferintosh,,,2011-10-20 10:38:47.710000000
1187761,5037,T0J 1W0,Canada,Alberta,Jenner,,,2011-10-20 10:38:47.710000000
1187763,6652,T0B 1H0,Canada,Alberta,Donalda,,,2011-10-20 10:38:47.710000000
1187765,6653,T1W 2V8,Canada,Alberta,Canmore,,,2011-10-20 10:38:47.710000000
1187769,4059,,,,,,,2011-10-20 10:38:47.710000000
1187771,10879,,,,,,,2011-10-20 10:38:47.710000000
1187773,10880,,,,,,,2011-10-20 10:38:47.710000000
1187777,7863,T0M 1K0,Canada,Alberta,Lousana,,,2011-10-20 10:38:47.710000000
1187781,3983,T0J 2B0,Canada,Alberta,Morrin,,,2011-10-20 10:38:47.710000000
1187787,3984,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187791,5033,T4H 1P3,Canada,Alberta,Olds,,,2011-10-20 10:38:47.710000000
1187801,7451,T9N 1T5,Canada,Alberta,Bonnyville,,,2011-10-20 10:38:47.710000000
1187803,3985,T0M 1K0,Canada,Alberta,Lousana,,,2011-10-20 10:38:47.710000000
1187805,4022,T0M 1J0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187811,3988,T0C 2N0,Canada,Alberta,Tees,,,2011-10-20 10:38:47.710000000
1187815,3990,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187817,3991,T0M 0N0,Canada,Alberta,Carstairs,,,2011-10-20 10:38:47.710000000
1187821,7864,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187825,3993,T0C 0B0,Canada,Alberta,Alix,,,2011-10-20 10:38:47.710000000
1187829,4085,T0B 0H0,Canada,Alberta,Bashaw,,,2011-10-20 10:38:47.710000000
1187831,4086,T0M 0A0,Canada,Alberta,Acme,,,2011-10-20 10:38:47.710000000
1187833,4087,T0M 1K0,Canada,Alberta,Lousana,,,2011-10-20 10:38:47.710000000
